title,contentid,cat1,cat2,cat3,firstimage,region,mapx,mapy,overview,homepage
올리브영 남양주청학점,3307583,쇼핑,쇼핑,사후면세점,,경기도,127.1184125446,37.7087485641,-,-
올리브영 남양주평내점,3306252,쇼핑,쇼핑,사후면세점,,경기도,127.2376200128,37.6507102541,-,-
올리브영 남양주화도점,3306384,쇼핑,쇼핑,사후면세점,,경기도,127.2730389044,37.654379916,-,-
올리브영 남위례역점,3306651,쇼핑,쇼핑,사후면세점,,경기도,127.1405369571,37.4639551835,-,-
올리브영 남천역,2923610,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/18/2885718_image2_1.jpg,부산광역시,129.1069991475,35.1408170769,-,www.oliveyoung.co.kr
올리브영 내방역,2912351,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/83/2889483_image2_1.jpg,서울특별시,126.9924885759,37.4900661583,-,
올리브영 노원,2907334,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/69/2888069_image2_1.jpg,서울특별시,127.0622608296,37.6564230805,-,
올리브영 노원역사거리,2912619,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/71/2888271_image2_1.jpg,서울특별시,127.0614526325,37.6542344316,-,
올리브영 다대포항역점,3305414,쇼핑,쇼핑,사후면세점,,부산광역시,128.9707716044,35.0573239122,-,-
올리브영 다산지금점,3305307,쇼핑,쇼핑,사후면세점,,경기도,127.1744382889,37.6014703848,-,-
올리브영 답십리역점,3305992,쇼핑,쇼핑,사후면세점,,서울특별시,127.0557278986,37.5656640685,-,-
올리브영 대구감삼DI,2910129,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/56/2884156_image2_1.jpg,대구광역시,128.5376268184,35.8441912865,-,
올리브영 대구대백,2906341,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/69/2884069_image2_1.jpg,대구광역시,128.5965903827,35.8688673573,-,www.oliveyoung.co.kr
올리브영 대구대현,2922907,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/87/2888487_image2_1.jpg,대구광역시,128.6113137507,35.8808773798,-,
올리브영 대구동성로,2904267,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/37/2883937_image2_1.jpg,대구광역시,128.5955126366,35.8711309695,-,
올리브영 대구동성로광장점,3307754,쇼핑,쇼핑,사후면세점,,대구광역시,128.5950433682,35.8663065072,-,-
올리브영 대구두류,2914061,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/54/2884154_image2_1.jpg,대구광역시,128.5521668902,35.8555013848,-,
올리브영 대구반월당,2930736,쇼핑,쇼핑,사후면세점,,대구광역시,128.5933602338,35.8644705727,-,
올리브영 대구범어,2908276,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/32/2884132_image2_1.jpg,대구광역시,128.6228605468,35.85968277,-,
올리브영 대구본점,2901842,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/80/2884080_image2_1.jpg,대구광역시,128.5964848636,35.867881355,-,
올리브영 대구수성4가,2931395,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/29/2884129_image2_1.jpg,대구광역시,128.6137585591,35.8600742244,-,
올리브영 대구시지,2910486,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/51/2884151_image2_1.jpg,대구광역시,128.7079063987,35.8395893931,-,
올리브영 대구중앙로점,3305660,쇼핑,쇼핑,사후면세점,,대구광역시,128.5937934388,35.86772299,-,-
올리브영 대구침산,2907054,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/36/2888036_image2_1.jpg,대구광역시,128.5917680715,35.8873179566,-,
올리브영 대전가수원,2904553,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/29/2883729_image2_1.jpg,대전광역시,127.3508945295,36.3050646529,-,
올리브영 대전목원대,2906576,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/28/2883728_image2_1.jpg,대전광역시,127.3386254882,36.330730945,-,www.oliveyoung.co.kr
올리브영 대치점,3305772,쇼핑,쇼핑,사후면세점,,서울특별시,127.0595627971,37.4981636442,-,-
올리브영 대학로점,3306045,쇼핑,쇼핑,사후면세점,,서울특별시,126.9985242817,37.5831193453,-,-
올리브영 대화역,3306490,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/40/3314540_image2_1.jpg,경기도,126.7461141345,37.6761984456,-,
올리브영 대흥역,2907033,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/34/2888034_image2_1.jpg,서울특별시,126.941819325,37.5482696005,-,
올리브영 독립문,2929187,쇼핑,쇼핑,사후면세점,,서울특별시,126.9647443706,37.571000703,-,
올리브영 돈암중앙점,3305738,쇼핑,쇼핑,사후면세점,,서울특별시,127.0181805324,37.5933796167,-,-
올리브영 동교동,2930988,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/17/2889317_image2_1.jpg,서울특별시,126.9232318372,37.5586486173,-,
올리브영 동대문역사문화공원역,2931716,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/10/2889310_image2_1.jpg,서울특별시,127.0080710842,37.5672269191,-,"<a href=""https://www.oliveyoung.co.kr/"" target=""_blank"" title=""새창"">https://www.oliveyoung.co.kr/</a>"
올리브영 동묘앞역,2912327,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/87/2878187_image2_1.jpg,서울특별시,127.0153535818,37.5733124541,-,www.o1iveyoung.co.kr
올리브영 동부이촌,2913749,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/03/2888303_image2_1.jpg,서울특별시,126.9744143572,37.5206511712,-,
올리브영 동수원,2907173,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/49/2888049_image2_1.jpg,경기도,127.033727249,37.2654401639,-,
올리브영 동탄,2904798,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/76/2882376_image2_1.jpg,경기도,127.0677009124,37.2030063309,-,
올리브영 동탄그랑파사쥬점,3307223,쇼핑,쇼핑,사후면세점,,경기도,127.1059651221,37.1668306436,-,-
올리브영 동탄목동점,3306574,쇼핑,쇼핑,사후면세점,,경기도,127.1231575571,37.1830151908,-,-
올리브영 동탄센트럴파크점,3306068,쇼핑,쇼핑,사후면세점,,경기도,127.064214974,37.2081473403,-,-
올리브영 동탄솔빛점,3305690,쇼핑,쇼핑,사후면세점,,경기도,127.0730534653,37.1936880601,-,-
올리브영 동탄역점,3305558,쇼핑,쇼핑,사후면세점,,경기도,127.0982566164,37.1980019006,-,-
올리브영 동탄영천점,3305834,쇼핑,쇼핑,사후면세점,,경기도,127.1117357168,37.2063733954,-,-
올리브영 동탄타임테라스점,3306612,쇼핑,쇼핑,사후면세점,,경기도,127.0677009124,37.2030063309,-,-
올리브영 동탄한빛점,3306041,쇼핑,쇼핑,사후면세점,,경기도,127.0730808803,37.2065810134,-,-
올리브영 동탄호수공원점,3306571,쇼핑,쇼핑,사후면세점,,경기도,127.106395532,37.170644099,-,-
올리브영 두타,2901411,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/99/2878699_image2_1.jpg,서울특별시,127.0088293006,37.5689100708,-,
올리브영 등촌,2931025,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/23/2880123_image2_1.jpg,서울특별시,126.8675955208,37.5488043226,-,Oliveyoung.co.kr
올리브영 디큐브거제,2922543,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/56/2888456_image2_1.jpg,경상남도,128.6164263357,34.8910943947,-,
올리브영 디큐브시티,2904283,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/59/2880159_image2_1.jpg,서울특별시,126.8884169673,37.5089148857,-,www.oliveyoung.co.kr
올리브영 뚝섬유원지역,2928862,쇼핑,쇼핑,사후면세점,,서울특별시,127.0667861695,37.5323931332,-,
올리브영 라페스타사거리,2911519,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/41/2888741_image2_1.jpg,경기도,126.76838748,37.6626726394,-,
올리브영 라페스타점,3307548,쇼핑,쇼핑,사후면세점,,경기도,126.7696263159,37.6605284669,-,-
올리브영 롯데광복,2902571,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/81/2885781_image2_1.jpg,부산광역시,129.0367814147,35.0983538674,-,
올리브영 롯데몰 진주점,2899929,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/23/2886323_image2_1.jpg,경상남도,128.1398630799,35.1801923316,-,
올리브영 롯데몰광명점,3305372,쇼핑,쇼핑,사후면세점,,경기도,126.8839475563,37.4232469761,-,-
올리브영 롯데몰김포공항점,3306021,쇼핑,쇼핑,사후면세점,,서울특별시,126.8029675746,37.5668621822,-,-
올리브영 롯데몰수지,2928498,쇼핑,쇼핑,사후면세점,,경기도,127.0816826797,37.3128494207,-,
올리브영 롯데몰진주점,3306499,쇼핑,쇼핑,사후면세점,,경상남도,128.1398630799,35.1801923316,-,-
올리브영 롯데백화점잠실점,3305716,쇼핑,쇼핑,사후면세점,,서울특별시,127.0976311526,37.5123821225,-,-
올리브영 롯데아울렛고양점,3305553,쇼핑,쇼핑,사후면세점,,경기도,126.8631380913,37.6296420638,-,-
