title,contentid,cat1,cat2,cat3,firstimage,region,mapx,mapy,overview,homepage
롯데마트_부평역점,2894563,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/34/2882434_image2_1.jpg,인천광역시,126.7227659253,37.4902418875,-,
롯데마트_부평점,2894450,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/21/2882421_image2_1.jpg,인천광역시,126.70408666,37.5050703887,-,
롯데마트_사상점,2894326,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/14/2887814_image2_1.jpg,부산광역시,128.9683810264,35.1271021684,-,
롯데마트_사하점,2894565,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/32/2887832_image2_1.jpg,부산광역시,128.9722179462,35.0851013858,-,
롯데마트_삼산점,2894455,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/14/2882414_image2_1.jpg,인천광역시,126.7320673606,37.5079427725,-,
롯데마트_삼양점,2894631,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/54/2887854_image2_1.jpg,서울특별시,127.0177629888,37.6255703115,-,
롯데마트_상당점,2926583,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/51/2883151_image2_1.jpg,충청북도,127.5161488906,36.6204620325,-,
롯데마트_상록점,2894639,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/56/2887856_image2_1.jpg,경기도,126.8606532028,37.2967945619,-,
롯데마트_서산점,2894569,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/26/2883326_image2_1.jpg,충청남도,126.4392001016,36.7735865874,-,Lottemart.com
롯데마트_서울양평점,2905140,쇼핑,쇼핑,사후면세점,,서울특별시,126.8915856388,37.5261184986,-,
롯데마트_서울역점,2904949,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/40/2887940_image2_1.jpg,서울특별시,126.971746966,37.5548915897,-,
롯데마트_서초점,2905146,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/56/2887956_image2_1.jpg,서울특별시,127.0058206798,37.4906080013,-,
롯데마트_석사점,2894627,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/52/2887852_image2_1.jpg,강원특별자치도,127.7591662203,37.8668336226,-,
롯데마트_선부점,2905090,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/46/2887946_image2_1.jpg,경기도,126.8151894283,37.3414580215,-,
롯데마트_성정점,2894572,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/00/2883200_image2_1.jpg,충청남도,127.1401048013,36.8263344313,-,m.lottemart.com
롯데마트_송도점,2905093,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/43/2882743_image2_1.jpg,인천광역시,126.6433371075,37.3883662082,-,
롯데마트_송파점,2894463,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/79/2879479_image2_1.jpg,서울특별시,127.1178576736,37.4918154301,-,www.lottemart.com
롯데마트_수완점,2894459,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/39/2886939_image2_1.jpg,광주광역시,126.8201485144,35.1898517078,-,
롯데마트_수지점,2894605,쇼핑,쇼핑,사후면세점,,경기도,127.0816826797,37.3128494207,-,
롯데마트_시화점,2894467,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/18/2887818_image2_1.jpg,경기도,126.7309027636,37.3374847692,-,
롯데마트_시흥배곧점,2905137,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/53/2887953_image2_1.jpg,경기도,126.7313518505,37.3689477932,-,
롯데마트_시흥점,2894625,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/50/2887850_image2_1.jpg,경기도,126.7919748213,37.443090259,-,
롯데마트_아산터미널점,2905023,쇼핑,쇼핑,사후면세점,,충청남도,127.0158865851,36.7847203569,-,
롯데마트_양덕점,2905128,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/50/2887950_image2_1.jpg,경상남도,128.5849479039,35.2259118624,-,
롯데마트_여수점,2894607,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/15/2886815_image2_1.jpg,전라남도,127.7215475121,34.7284134571,-,
롯데마트_여천점,2894606,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/62/2886662_image2_1.jpg,전라남도,127.6514912997,34.7768790387,-,
롯데마트_연수점,2894564,쇼핑,쇼핑,사후면세점,,인천광역시,126.6751890173,37.4151858776,-,www.lottemart.com
롯데마트_영통점,2894637,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/55/2887855_image2_1.jpg,경기도,127.0716797155,37.2527950844,-,
롯데마트_울산점,2894562,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/84/2884284_image2_1.jpg,울산시,129.3157672616,35.5341796215,-,
롯데마트_원주점,2894634,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/36/2882936_image2_1.jpg,강원특별자치도,127.9276635071,37.345730499,-,www.lottemart.com
롯데마트_월드컵점,2894338,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/30/2886930_image2_1.jpg,광주광역시,126.8746478544,35.1345338755,-,
롯데마트_월드타워점,2905104,쇼핑,쇼핑,사후면세점,,서울특별시,127.1040749597,37.5141653654,-,www.lottemart.com
롯데마트_은평점,2905041,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/34/2878234_image2_1.jpg,서울특별시,126.9179162,37.6375893423,-,
롯데마트_의왕점,2894599,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/64/2882064_image2_1.jpg,경기도,126.9729101023,37.3806312848,-,Lottemart.com
롯데마트_이천점,2905149,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/60/2887960_image2_1.jpg,경기도,127.4545083219,37.2741884032,-,
롯데마트_잠실점,2894561,쇼핑,쇼핑,사후면세점,,서울특별시,127.1008364354,37.5117072596,-,www.lottemart.com
롯데마트_장암점,2894452,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/28/2881328_image2_1.jpg,경기도,127.0530625229,37.723728972,-,
롯데마트_장유점,2894603,쇼핑,쇼핑,사후면세점,,경상남도,128.8013215664,35.1930805998,-,
롯데마트_제주점,2894453,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/12/2887012_image2_1.jpg,제주특별자치도,126.4817021724,33.4823510557,-,www.company.lottemart.com/jejumart
롯데마트_주엽점,2894595,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/41/2887841_image2_1.jpg,경기도,126.7546550904,37.6737127761,-,
롯데마트_중계점,2894600,쇼핑,쇼핑,사후면세점,,서울특별시,127.0709575326,37.6468437963,-,
롯데마트_진장점,2894608,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/74/2884174_image2_1.jpg,울산광역시,129.3590539704,35.5760451744,-,
롯데마트_진주점,2904999,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/26/2886326_image2_1.jpg,경상남도,128.1398630799,35.1801923316,-,m.lottemart.com
롯데마트_진해점,2894604,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/89/2886289_image2_1.jpg,경상남도,128.6988092312,35.1581937539,-,www.lottemart.co.kr
롯데마트_천천점,2894571,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/33/2887833_image2_1.jpg,경기도,126.9824310448,37.2962190177,-,
롯데마트_청라점,2905061,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/23/2882823_image2_1.jpg,인천광역시,126.6447857971,37.5309107796,-,
롯데마트_청량리점,2894628,쇼핑,쇼핑,사후면세점,,서울특별시,127.0465283101,37.5806871573,-,
롯데마트_청주점,2894594,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/26/2883026_image2_1.jpg,충청북도,127.4322479232,36.6262348655,-,www.lottemart.com
롯데마트_춘천점,2894462,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/16/2887816_image2_1.jpg,강원특별자치도,127.7181004597,37.8686354253,-,
롯데마트_충주점,2894568,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/42/2882942_image2_1.jpg,충청북도,127.9150473922,36.9811861819,-,www.lottemart.com
롯데마트_키즈마트부산점,2894633,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/27/2885327_image2_1.jpg,부산광역시,129.049345214,35.16331627,-,https://www.lottemart.com
롯데마트_토이저러스대구율하점,2894641,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/31/2883831_image2_1.jpg,대구광역시,128.6934207547,35.868494188,-,
롯데마트_토이저러스롯데몰수지점,2905245,쇼핑,쇼핑,사후면세점,,경기도,127.0816826797,37.3128494207,-,
롯데마트_토이저러스서울양평점,2905014,쇼핑,쇼핑,사후면세점,,서울특별시,126.8915856388,37.5261184986,-,
롯데마트_토이저러스수완점,2905026,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/41/2886941_image2_1.jpg,광주광역시,126.8201485144,35.1898517078,-,
롯데마트_토이저러스잠실점,2894635,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/28/2879228_image2_1.jpg,서울특별시,127.0976311526,37.5123821225,-,www.toysrus.lottemart.com
롯데마트_토이저러스중계점,2905101,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/47/2887947_image2_1.jpg,서울특별시,127.0709575326,37.6468437963,-,
롯데마트_토이저러스평촌점,2904980,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/97/2881797_image2_1.jpg,경기도,126.9501313939,37.3886188407,-,
롯데마트_통영점,2894601,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/43/2886343_image2_1.jpg,경상남도,128.4282601919,34.860616648,-,
롯데마트_판교점,2894640,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/52/2881652_image2_1.jpg,경기도,127.1135691242,37.3954737511,-,www.lottemart.com
롯데마트_포항점,2894327,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/34/2883734_image2_1.jpg,경상북도,129.3243440873,36.028418499,-,
롯데마트_행당역점,2894465,쇼핑,쇼핑,사후면세점,,서울특별시,127.0275446201,37.5563007611,-,
롯데마트_홍성점,2894632,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/36/2883336_image2_1.jpg,충청남도,126.6763304902,36.6010855541,-,Lottemart.com
롯데마트_화명점,2894566,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/70/2885270_image2_1.jpg,부산광역시,129.0130325172,35.2352130985,-,m.lottemart.com
롯데마트_화정점,2894596,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/42/2887842_image2_1.jpg,경기도,126.8311381404,37.6330022129,-,
롯데마트의왕점,2915400,쇼핑,쇼핑,사후면세점,,경기도,126.9729101023,37.3806312848,-,
롯데면세점 (본점),132318,쇼핑,쇼핑,면세점,http://tong.visitkorea.or.kr/cms/resource/21/2871621_image2_1.jpg,서울특별시,126.9809819395,37.5653516507,"서울 중심부에 위치해 있는 롯데면세점 본점은 다양한 브랜드 및 다양한 상품을 보유하고 있는 쇼핑의 중심지이다. 롯데백화점 본점9층, 10층, 11층에 위치해 있으며 LOUIS VUITTON, CHANEL, HERMES, CARTIER, TIFFANY, PRADA, GUCCI, BOTTEGA VENETA, PRADA등 최고 명품 브랜드들이 입점해 있다.","<a href=""https://kr.lottedfs.com/main/index.do"" target=""_blank"" title=""롯데면세점 홈페이지로 이동"">https://kr.lottedfs.com/main/index.do</a>"
롯데몰 광명점,3007215,쇼핑,쇼핑,전문매장/상가,http://tong.visitkorea.or.kr/cms/resource/42/3007042_image2_1.jpg,경기도,126.8839475563,37.4232469761,"매일 새로움과 즐거운 경험을 제공하는 롯데몰 광명점은 최신 트렌드를 반영한 가심비, 가성비 쇼핑이 모두 가능한 합리적인 쇼핑몰이다. 볼거리, 먹거리, 즐길거리가 가득 채워진 롯데몰 광명점에서 가족과 함께, 친구와 함께 즐거운 쇼핑 시간을 가져보자.","<a href=""https://www.lotteshopping.com/store/main?cstrCd=0350"" target=""_blank"" title=""새창: 롯데몰 광명점 홈페이지로 이동"">https://www.lotteshopping.com/store/main?cstrCd=0350</a>"
롯데몰 군산점,3086021,인문(문화/예술/역사),체험관광지,이색체험,http://tong.visitkorea.or.kr/cms/resource/18/3086018_image2_1.jpg,전북특별자치도,126.739155146,35.9764582119,"쇼핑과 문화&엔터테인먼트를 함께 즐기는 한 번에 가능한 쇼핑 공간으로 전북 최대이자 최초 복합 쇼핑몰이다. 다양한 브랜드 행사와 아이들을 위한 다채로운 공연과 이벤트가 진행된다. 365일 내내 즐거움이 있는 쾌적한 환경의 롯데몰 군산점에서 즐거운 쇼핑을 해보자.

판매 품목 : 해외명품, 아동/유아, 레저/스포츠, 남성패션, 패션주얼리, 영패션, 여성패션 등","홈페이지 <a href=""https://www.lotteshopping.com/store/main?cstrCd=0361"" target=""_blank"" title=""새창: 롯데몰 홈페이지로 이동"">https://www.lotteshopping.com</a><br>
문화센터 <a href=""https://culture.lotteshopping.com/index.do"" target=""_blank"" title=""새창: 롯데몰 홈페이지로 이동"">https://culture.lotteshopping.com</a>"
롯데몰 김포공항점,1535690,쇼핑,쇼핑,전문매장/상가,,서울특별시,126.8007428022,37.5659844669,"쇼핑·호텔·엔터테인먼트·테마파크(여가형)가 어우러진 국내 최초, 최대의 라이프스타일형 복합쇼핑몰인 롯데몰 김포공항점은 부지면적 19만 5000㎡로 국내 최대 규모로 지하 5층, 지상 9층 규모이다. 또, 건물 지상 주변은 12만 9000㎡ 규모의 녹지공간 자연생태공원인 '스카이파크'가 조성돼 있고 백화점 6층 꼭대기에는 비행기의 이착륙을 바라볼 수 있는 전망대가 설치되어 있다. 지하철 5·9호선, 공항철도가 교차하며 지하통로로 연결되어 있어서 이용하기 편리하다.","<a href=""https://www.lotteshopping.com/store/main?cstrCd=0402""target=""_blank"" title=""롯데몰 홈페이지 이동"">https://www.lotteshopping.com/store/main?cstrCd=0402</a>"
롯데몰 김포공항점스카이파크,3090533,인문(문화/예술/역사),휴양관광지,공원,http://tong.visitkorea.or.kr/cms/resource/23/3090523_image2_1.jpg,서울특별시,126.8030065089,37.5651123866,"김포공항점 스카이파크는 김포공항과 연결되어 공항이용객은 물론 모든 시민들이 자유롭게 이용할 수 있는 자연친화적 문화휴식 공간이다. 김포공항 입구 오른쪽에 위치한 스카이파크는 대형 녹지공간으로 6개의 테마로 구성된 곳이다. 전통공원과 국제선 하늘숲 정원, 썬큰광장과 레이크 파크로 구성되어 있으며 공원 내 다양한 조각상과 핑크퐁과 같은 캐릭터 동상이 많이 있어 다양한 볼거리가 있는 곳이다. 또한 전통공원에는 연못과 정자가 있어 휴식하기에 좋다. 오솔길을 따라 산책을 하고, 놀이터에서 아이들이 놀 수 있는 공간이 마련되어 있다.",
롯데몰 진주점,3086012,쇼핑,쇼핑,전문매장/상가,http://tong.visitkorea.or.kr/cms/resource/11/3086011_image2_1.jpg,경상남도,128.1398630799,35.1801923316,매일 새로움과 즐거운 경험을 제공하는 롯데몰 진주점이다. 지역에서 가장 크고 넓고 쾌적한 동선과 주차가 쉽고 편리한 진주 혁신도시의 최초이자 최대 복합 쇼핑몰이다.,"<a href=""https://www.lotteshopping.com/store/main?cstrCd=0358"" target=""_blank"" title=""새창: 롯데몰 홈페이지로 이동"">https://www.lotteshopping.com/store/main?cstrCd=0358</a>"
롯데뮤지엄,2773288,인문(문화/예술/역사),문화시설,미술관/화랑,,서울특별시,127.1025779177,37.512623851,"서울 송파구에 있는 세계에서 다섯 번째로 높은 건물인 롯데월드타워 7층에 2018년 1월 개관한 1,322㎡ 규모의 미술관이다. 롯데뮤지엄오브아트(Lotte Museum of Art)의 줄임말로 LMOA라는 약칭을 사용하기도 한다. 사각형의 반듯한 공간이 아니라 전시실과 전시실을 잇는 유선형 구조로 이뤄졌다. 전시실 안으로 들어선 후 공간을 잇는 선의 형태로 이어져 있어서 산책하듯 관람하면 좋다. 기존 3m인 층높이를 5m로 높여 답답하지 않다. 설계는 경복궁 동쪽의 트윈트리타워, 안중근기념관 등을 설계한 유명 건축가가 조병수 씨가 설계했다. 아티스트 선발 및 지원과 함께 실험적인 작품 등을 전시하고 있으며 교육프로그램 운영 및 다양한 행사 기획도 진행된다.","<a href=""https://www.lottemuseum.com/"" target=""_blank"" title=""새창 : 롯데뮤지엄 사이트로 이동"">https://www.lottemuseum.com/</a>"
롯데백화점 건대스타시티점,2979848,쇼핑,쇼핑,백화점,http://tong.visitkorea.or.kr/cms/resource/52/3007052_image2_1.jpg,서울특별시,127.0712300203,37.5390535504,"매일 새로움과 즐거운 경험을 제공하는 롯데백화점 건대스타시티점은 즐길 거리가 가득한 힙플레이스이다. 지하 1층 교보문고, 5층 캉골, 디스커버리 7층 나이키, 8층 유니클로, 9층 한샘리하우스 등 다양한 브랜드를 만나볼 수 있다.","<a href=""https://www.lotteshopping.com/store/main?cstrCd=0028"" title=""새창:롯데백화점 건대스타시티점 열기"" target=""_blank"">https://www.lotteshopping.com</a>"
롯데백화점 관악점,2907789,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/94/2889794_image2_1.jpg,서울특별시,126.9249974851,37.4905482278,-,M.LOTTESHOPPING.cOM
롯데백화점 광복점,2917194,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/27/3009327_image2_1.jpg,부산광역시,129.0367814147,35.0983538674,-,
롯데백화점 김포공항점,2997813,쇼핑,쇼핑,백화점,http://tong.visitkorea.or.kr/cms/resource/04/2997804_image2_1.jpg,서울특별시,126.8015844987,37.5621960337,"매일 새로움과 즐거운 경험을 제공하는 롯데백화점 김포공항점이다. 김포공항역과 연결되어 있으며, 롯데마트, 롯데시네마, 롯데하이마트, 롯데호텔 등과 함께 위치해 있다. 다양한 F&B와 함께 편히 주차를 이용할 수 있다.",
롯데백화점 노원점,2908261,쇼핑,쇼핑,사후면세점,,서울특별시,127.0614081608,37.6553315254,-,
롯데백화점 대구점,2908603,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/16/2889816_image2_1.jpg,대구광역시,128.5961541136,35.8759276605,-,
