title,contentid,cat1,cat2,cat3,firstimage,region,mapx,mapy,overview,homepage
올리브영 순천향입구,2929180,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/21/2889221_image2_1.jpg,서울특별시,127.0060000077,37.5334502506,-,
올리브영 숭실대입구역,2904981,쇼핑,쇼핑,사후면세점,,서울특별시,126.952925324,37.4966896807,-,
올리브영 스타시티,2906275,쇼핑,쇼핑,사후면세점,,서울특별시,127.0717216591,37.5384619613,-,oliveyoung.co.kr
올리브영 스타필드 위례점,2930158,쇼핑,쇼핑,사후면세점,,경기도,127.1484191135,37.4801895523,-,
올리브영 스타필드시티명지점,3307446,쇼핑,쇼핑,사후면세점,,부산광역시,128.9181696528,35.0931494932,-,-
올리브영 스타필드안성점,3306385,쇼핑,쇼핑,사후면세점,,경기도,127.1472661744,36.9946845979,-,-
올리브영 스타필드하남점,3306321,쇼핑,쇼핑,사후면세점,,경기도,127.2237576241,37.5454888917,-,-
올리브영 시청역,2931340,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/77/2878577_image2_1.jpg,서울특별시,126.9771295629,37.5635934531,-,www.oliveyoung.co.kr
올리브영 시흥대야,2914234,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/28/2888328_image2_1.jpg,경기도,126.7915082311,37.4418681706,-,
올리브영 시흥사거리,2922858,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/48/2880448_image2_1.jpg,서울특별시,126.9012312243,37.4542770154,-,
올리브영 신강남점,3305975,쇼핑,쇼핑,사후면세점,,서울특별시,127.0265906711,37.5026569747,-,-
올리브영 신길,2930999,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/86/2880086_image2_1.jpg,서울특별시,126.9179835621,37.5144508819,-,
올리브영 신논현,2918637,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/43/2888443_image2_1.jpg,서울특별시,127.0227047845,37.5072285963,-,
올리브영 신논현역점,3305302,쇼핑,쇼핑,사후면세점,,서울특별시,127.0250463094,37.5046872667,-,-
올리브영 신당역,2931361,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/35/2878735_image2_1.jpg,서울특별시,127.0163814717,37.5660577601,-,"<a href=""https://www.oliveyoung.co.kr/"" target=""_blank"" title=""새창"">https://www.oliveyoung.co.kr/</a>"
올리브영 신대방삼거리역,2912343,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/30/2880030_image2_1.jpg,서울특별시,126.9279025233,37.4995166827,-,
올리브영 신대방역,2904533,쇼핑,쇼핑,사후면세점,,서울특별시,126.9134625538,37.4859652206,-,
올리브영 신도림,2918360,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/51/2880151_image2_1.jpg,서울특별시,126.8877864508,37.5095814636,-,www.oliveyoung.co.kr
올리브영 신도림테크노마트,2902626,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/02/2880202_image2_1.jpg,서울특별시,126.8902418521,37.5070956849,-,Oliveyoung.co.kr
올리브영 신림남부순환로,2929014,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/82/2880482_image2_1.jpg,서울특별시,126.9038552566,37.4802129396,-,
올리브영 신림점,3307629,쇼핑,쇼핑,사후면세점,,서울특별시,126.9292027906,37.485818297,-,-
올리브영 신방화역,2904604,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/07/2880107_image2_1.jpg,서울특별시,126.817066283,37.5670485222,-,
올리브영 신사,2911307,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/58/2879758_image2_1.jpg,서울특별시,127.0215324019,37.5166580357,-,
올리브영 신사서초점,3305765,쇼핑,쇼핑,사후면세점,,서울특별시,127.0194021015,37.5144943596,-,-
올리브영 신설동역,2904332,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/24/2888624_image2_1.jpg,서울특별시,127.0240943861,37.5756456735,-,
올리브영 신용산역,2911353,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/95/2888195_image2_1.jpg,서울특별시,126.9671203397,37.5290750616,-,
올리브영 신정,2915164,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/49/2880149_image2_1.jpg,서울특별시,126.8598636412,37.5221850563,-,
올리브영 신천중앙점,3306414,쇼핑,쇼핑,사후면세점,,서울특별시,127.0832019363,37.5114430831,-,-
올리브영 신촌대로,2924402,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/73/2888873_image2_1.jpg,서울특별시,126.9393248825,37.556254739,-,
올리브영 신촌로터리,2905627,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/55/2888655_image2_1.jpg,서울특별시,126.9352808571,37.5544632083,-,
올리브영 신촌명물거리,2911574,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/14/2888214_image2_1.jpg,서울특별시,126.9393442514,37.5588599924,-,
올리브영 신촌역,2929556,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/61/2889061_image2_1.jpg,서울특별시,126.9352058191,37.5560574662,-,
올리브영 신촌연세,2925779,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/83/2888583_image2_1.jpg,서울특별시,126.9366944909,37.5589238263,-,
올리브영 신흥역,2918563,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/46/2881646_image2_1.jpg,경기도,127.1456177108,37.4406885289,-,www.oliveyoung.com
올리브영 씨제이남산더센터,2902844,쇼핑,쇼핑,사후면세점,,서울특별시,126.9759965851,37.554661137,-,"<a href=""https://www.oliveyoung.co.kr/store/main/main.do?oy=0"" target=""_blank"" title=""새창""> https://www.oliveyoung.co.kr/store/main/main.do?oy=0 </a>"
올리브영 아산터미널,2925720,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/94/2883294_image2_1.jpg,충청남도,127.0145117213,36.7842676067,-,
올리브영 아차산역,2931702,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/90/2878790_image2_1.jpg,서울특별시,127.0905473559,37.5513913539,-,"<a href=""https://www.oliveyoung.co.kr/"" target=""_blank"" title=""새창"">https://www.oliveyoung.co.kr/</a>"
올리브영 아현역,2930620,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/40/2889240_image2_1.jpg,서울특별시,126.9555039152,37.5579603865,-,
올리브영 안산,2930610,쇼핑,쇼핑,사후면세점,,경기도,126.8356576636,37.3179944393,-,
올리브영 안산고잔광장점,3307336,쇼핑,쇼핑,사후면세점,,경기도,126.8316081775,37.3127505307,-,-
올리브영 안산고잔점,3306146,쇼핑,쇼핑,사후면세점,,경기도,126.8308360656,37.3113173499,-,-
올리브영 안산월피공원점,3306220,쇼핑,쇼핑,사후면세점,,경기도,126.8476090579,37.3286711907,-,-
올리브영 안산중앙로데오점,3305655,쇼핑,쇼핑,사후면세점,,경기도,126.8372380611,37.3185138512,-,-
올리브영 안산중앙역,2917410,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/13/2888413_image2_1.jpg,경기도,126.8385962925,37.3177334098,-,
올리브영 안산한대앞역,2931706,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/73/2889373_image2_1.jpg,경기도,126.8524230878,37.307865355,-,
올리브영 안성아양점,3305393,쇼핑,쇼핑,사후면세점,,경기도,127.2574501714,37.0125428412,-,-
올리브영 안양1번가,2912347,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/91/2881791_image2_1.jpg,경기도,126.9229835615,37.3993809962,-,
올리브영 안양동편점,3306526,쇼핑,쇼핑,사후면세점,,경기도,126.9714873078,37.4056228052,-,-
올리브영 안양비산점,3305939,쇼핑,쇼핑,사후면세점,,경기도,126.9354602094,37.3992034618,-,-
올리브영 안양사거리점,3307035,쇼핑,쇼핑,사후면세점,,경기도,126.9208198847,37.3988476867,-,-
올리브영 안양일번가지하상가점,3307348,쇼핑,쇼핑,사후면세점,,경기도,126.9217502991,37.4008474715,-,-
올리브영 압구정,2906411,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/84/2879684_image2_1.jpg,서울특별시,127.0279370976,37.5264264607,-,
올리브영 압구정로데오,2930259,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/34/2879534_image2_1.jpg,서울특별시,127.0382750094,37.5277042759,-,
올리브영 압구정역,2904425,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/97/2879597_image2_1.jpg,서울특별시,127.0290175348,37.5271263989,-,
올리브영 압구정타운,2930672,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/10/2879610_image2_1.jpg,서울특별시,127.0287620889,37.5240934132,-,
올리브영 애오개역,2906478,쇼핑,쇼핑,사후면세점,http://tong.visitkorea.or.kr/cms/resource/85/2888685_image2_1.jpg,서울특별시,126.9555151865,37.5522471613,-,
